6E,2850,DEL,3093,RPR,3020,,0,320
9W,3000,DEL,3093,RPR,3020,Y,0,73W
S2,241,DEL,3093,RPR,3020,Y,0,73W
AI,218,DEL,3093,STV,3022,,0,CR7
SG,4375,DEL,3093,STV,3022,,0,737
6E,2850,DEL,3093,SXR,3112,,0,320
9W,3000,DEL,3093,SXR,3112,,0,738 73H
AI,218,DEL,3093,SXR,3112,,0,321 319
G8,2575,DEL,3093,SXR,3112,,0,320
S2,241,DEL,3093,SXR,3112,Y,0,738 73H
SG,4375,DEL,3093,SXR,3112,,0,737
9W,3000,DEL,3093,UDR,3023,Y,0,AT7
AI,218,DEL,3093,UDR,3023,,0,319
S2,241,DEL,3093,UDR,3023,Y,0,AT7
SG,4375,DEL,3093,UDR,3023,,0,DH8
6E,2850,DEL,3093,VNS,3084,,0,320
9W,3000,DEL,3093,VNS,3084,Y,0,738
AI,218,DEL,3093,VNS,3084,,0,320 321
S2,241,DEL,3093,VNS,3084,Y,0,738
SG,4375,DEL,3093,VNS,3084,,0,737
AI,218,DEL,3093,VTZ,3066,,0,321
AI,218,DHM,6760,DEL,3093,,0,ATR
SG,4375,DHM,6760,DEL,3093,,0,DH8
6E,2850,DIB,3057,CCU,3043,,0,320
AI,218,DIB,3057,CCU,3043,,0,319
AI,218,DIB,3057,DMU,6174,,0,320
6E,2850,DIB,3057,GAU,6173,,0,320
9W,3000,DIB,3057,GAU,6173,Y,0,738
S2,241,DIB,3057,GAU,6173,Y,0,738
9W,3000,DIU,5711,PBD,3018,Y,0,AT7
S2,241,DIU,5711,PBD,3018,Y,0,AT7
AI,218,DMU,6174,CCU,3043,,0,320
AI,218,DMU,6174,DIB,3057,,0,319
9W,3000,GAU,6173,AJL,3039,Y,0,AT7
S2,241,GAU,6173,AJL,3039,Y,0,AT7
6E,2850,GAU,6173,BLR,3131,,0,320
6E,2850,GAU,6173,BOM,2997,,0,320
6E,2850,GAU,6173,CCU,3043,,0,320
9W,3000,GAU,6173,CCU,3043,Y,0,AT7 738
AI,218,GAU,6173,CCU,3043,,0,319 320
G8,2575,GAU,6173,CCU,3043,,0,320
S2,241,GAU,6173,CCU,3043,Y,0,AT7 738
SG,4375,GAU,6173,CCU,3043,,0,737
6E,2850,GAU,6173,DEL,3093,,0,320
9W,3000,GAU,6173,DEL,3093,Y,0,738
AI,218,GAU,6173,DEL,3093,,0,320
G8,2575,GAU,6173,DEL,3093,,0,320
S2,241,GAU,6173,DEL,3093,Y,0,738
SG,4375,GAU,6173,DEL,3093,,0,737
9W,3000,GAU,6173,DIB,3057,Y,0,738
S2,241,GAU,6173,DIB,3057,Y,0,738
6E,2850,GAU,6173,IMF,3050,,0,320
9W,3000,GAU,6173,IMF,3050,Y,0,738
AI,218,GAU,6173,IMF,3050,,0,320
S2,241,GAU,6173,IMF,3050,Y,0,738
6E,2850,GAU,6173,IXA,3038,,0,320
SG,4375,GAU,6173,IXA,3038,,0,737
6E,2850,GAU,6173,IXB,3040,,0,320
SG,4375,GAU,6173,IXB,3040,,0,737
9W,3000,GAU,6173,IXS,3055,Y,0,AT7
AI,218,GAU,6173,IXS,3055,,0,ATR
S2,241,GAU,6173,IXS,3055,Y,0,AT7
6E,2850,GOI,3007,AMD,2994,,0,320
6E,2850,GOI,3007,BLR,3131,,0,320
9W,3000,GOI,3007,BLR,3131,Y,0,AT7
AI,218,GOI,3007,BLR,3131,,0,319
G8,2575,GOI,3007,BLR,3131,,0,320
S2,241,GOI,3007,BLR,3131,Y,0,AT7
SG,4375,GOI,3007,BLR,3131,,0,737
6E,2850,GOI,3007,BOM,2997,,0,320
9W,3000,GOI,3007,BOM,2997,,0,73H
AI,218,GOI,3007,BOM,2997,,0,321
G8,2575,GOI,3007,BOM,2997,,0,320
S2,241,GOI,3007,BOM,2997,Y,0,73H 73G 738
SG,4375,GOI,3007,BOM,2997,,0,737
6E,2850,GOI,3007,DEL,3093,,0,320
G8,2575,GOI,3007,DEL,3093,,0,320
SG,4375,GOI,3007,DEL,3093,,0,737
6E,2850,GOI,3007,HYD,\N,,0,320
SG,4375,GOI,3007,HYD,\N,,0,DH8 737
9W,3000,GOI,3007,MAA,3144,,0,738
AI,218,GOI,3007,MAA,3144,,0,320
S2,241,GOI,3007,MAA,3144,Y,0,738
SG,4375,GOI,3007,MAA,3144,,0,DH8
AI,218,GOI,3007,PNQ,3017,,0,319
SG,4375,GOI,3007,PNQ,3017,,0,DH8
9W,3000,GOP,6741,DEL,3093,Y,0,AT7
S2,241,GOP,6741,DEL,3093,Y,0,AT7
AI,218,GWL,3094,BOM,2997,,0,CR7
SG,4375,HBX,6168,BLR,3131,,0,DH8
SG,4375,HBX,6168,BOM,2997,,0,DH8
AI,218,HJR,3012,VNS,3084,,0,320
6E,2850,HYD,\N,AMD,2994,,0,320
AI,218,HYD,\N,AMD,2994,,0,320
SG,4375,HYD,\N,AMD,2994,,0,737
6E,2850,HYD,\N,BBI,3042,,0,320
6E,2850,HYD,\N,BLR,3131,,0,320
9W,3000,HYD,\N,BLR,3131,Y,0,AT7
AI,218,HYD,\N,BLR,3131,,0,319
S2,241,HYD,\N,BLR,3131,Y,0,AT7
SG,4375,HYD,\N,BLR,3131,,0,DH8 737
6E,2850,HYD,\N,BOM,2997,,0,320
9W,3000,HYD,\N,BOM,2997,,0,738 73H
AI,218,HYD,\N,BOM,2997,,0,319 744
S2,241,HYD,\N,BOM,2997,Y,0,738 73G 73H
SG,4375,HYD,\N,BOM,2997,,0,737
6E,2850,HYD,\N,CCU,3043,,0,320
AI,218,HYD,\N,CCU,3043,,0,319
SG,4375,HYD,\N,CCU,3043,,0,737
SG,4375,HYD,\N,CJB,3135,,0,DH8
6E,2850,HYD,\N,COK,3136,,0,320
SG,4375,HYD,\N,COK,3136,,0,737 DH8
6E,2850,HYD,\N,DEL,3093,,0,320
9W,3000,HYD,\N,DEL,3093,Y,0,738 73W
AI,218,HYD,\N,DEL,3093,,0,321 320 319 77W
S2,241,HYD,\N,DEL,3093,Y,0,738 73W
SG,4375,HYD,\N,DEL,3093,,0,737
6E,2850,HYD,\N,GOI,3007,,0,320
SG,4375,HYD,\N,GOI,3007,,0,DH8 737
SG,4375,HYD,\N,IDR,3008,,0,DH8
SG,4375,HYD,\N,IXM,3142,,0,DH8
6E,2850,HYD,\N,JAI,3098,,0,320
6E,2850,HYD,\N,MAA,3144,,0,320
9W,3000,HYD,\N,MAA,3144,Y,0,738 AT7
AI,218,HYD,\N,MAA,3144,,0,320
S2,241,HYD,\N,MAA,3144,Y,0,738 AT7
SG,4375,HYD,\N,MAA,3144,,0,DH8 737
6E,2850,HYD,\N,PNQ,3017,,0,320
9W,3000,HYD,\N,PNQ,3017,Y,0,AT7
AI,218,HYD,\N,PNQ,3017,,0,319
S2,241,HYD,\N,PNQ,3017,Y,0,AT7
SG,4375,HYD,\N,PNQ,3017,,0,DH8
9W,3000,HYD,\N,RJA,3148,Y,0,AT7
S2,241,HYD,\N,RJA,3148,Y,0,AT7
SG,4375,HYD,\N,RJA,3148,,0,DH8
6E,2850,HYD,\N,RPR,3020,,0,320
AI,218,HYD,\N,TIR,3151,,0,321
SG,4375,HYD,\N,TIR,3151,,0,DH8
AI,218,HYD,\N,VGA,3134,,0,319
SG,4375,HYD,\N,VGA,3134,,0,DH8
6E,2850,HYD,\N,VTZ,3066,,0,320
AI,218,HYD,\N,VTZ,3066,,0,321
SG,4375,HYD,\N,VTZ,3066,,0,737
9W,3000,IDR,3008,BLR,3131,Y,0,738
S2,241,IDR,3008,BLR,3131,Y,0,738
6E,2850,IDR,3008,BOM,2997,,0,320
9W,3000,IDR,3008,BOM,2997,Y,0,73H 73G
AI,218,IDR,3008,BOM,2997,,0,320
S2,241,IDR,3008,BOM,2997,Y,0,73H 73G
6E,2850,IDR,3008,DEL,3093,,0,320
9W,3000,IDR,3008,DEL,3093,,0,73H
AI,218,IDR,3008,DEL,3093,,0,320
S2,241,IDR,3008,DEL,3093,Y,0,73H AT7
SG,4375,IDR,3008,DEL,3093,,0,DH8
SG,4375,IDR,3008,HYD,\N,,0,DH8
6E,2850,IDR,3008,NAG,3015,,0,320
9W,3000,IDR,3008,PNQ,3017,Y,0,AT7
S2,241,IDR,3008,PNQ,3017,Y,0,AT7
6E,2850,IDR,3008,RPR,3020,,0,320
AI,218,IMF,3050,AJL,3039,,0,319
6E,2850,IMF,3050,CCU,3043,,0,320
AI,218,IMF,3050,CCU,3043,,0,319
6E,2850,IMF,3050,GAU,6173,,0,320
9W,3000,IMF,3050,GAU,6173,Y,0,738
AI,218,IMF,3050,GAU,6173,,0,320
S2,241,IMF,3050,GAU,6173,Y,0,738
6E,2850,IMF,3050,IXA,3038,,0,320
AI,218,IMF,3050,IXS,3055,,0,ATR
6E,2850,IXA,3038,CCU,3043,,0,320
9W,3000,IXA,3038,CCU,3043,Y,0,AT7
AI,218,IXA,3038,CCU,3043,,0,319
S2,241,IXA,3038,CCU,3043,Y,0,AT7
SG,4375,IXA,3038,CCU,3043,,0,737
6E,2850,IXA,3038,GAU,6173,,0,320
SG,4375,IXA,3038,GAU,6173,,0,737
6E,2850,IXA,3038,IMF,3050,,0,320
6E,2850,IXB,3040,CCU,3043,,0,320
9W,3000,IXB,3040,CCU,3043,,0,738
AI,218,IXB,3040,CCU,3043,,0,319 320
G8,2575,IXB,3040,CCU,3043,,0,320
S2,241,IXB,3040,CCU,3043,Y,0,738
SG,4375,IXB,3040,CCU,3043,,0,737
6E,2850,IXB,3040,DEL,3093,,0,320
9W,3000,IXB,3040,DEL,3093,,0,73W
AI,218,IXB,3040,DEL,3093,,0,321
G8,2575,IXB,3040,DEL,3093,,0,320
S2,241,IXB,3040,DEL,3093,Y,0,73W
SG,4375,IXB,3040,DEL,3093,,0,737
6E,2850,IXB,3040,GAU,6173,,0,320
SG,4375,IXB,3040,GAU,6173,,0,737
6E,2850,IXC,3089,BOM,2997,,0,320
9W,3000,IXC,3089,BOM,2997,,0,738
G8,2575,IXC,3089,BOM,2997,,0,320
S2,241,IXC,3089,BOM,2997,Y,0,738
9W,3000,IXC,3089,DEL,3093,Y,0,738 AT7
AI,218,IXC,3089,DEL,3093,,0,321
S2,241,IXC,3089,DEL,3093,Y,0,738 AT7
SG,4375,IXC,3089,DEL,3093,,0,737 DH8
SG,4375,IXC,3089,SXR,3112,,0,737
AI,218,IXD,3080,BOM,2997,,0,CR7
AI,218,IXD,3080,DEL,3093,,0,CR7 ATR
9W,3000,IXE,3143,BLR,3131,,0,738
AI,218,IXE,3143,BLR,3131,,0,ATR
S2,241,IXE,3143,BLR,3131,Y,0,AT7 738
SG,4375,IXE,3143,BLR,3131,,0,DH8
9W,3000,IXE,3143,BOM,2997,,0,73H
AI,218,IXE,3143,BOM,2997,,0,321
IX,569,IXE,3143,BOM,2997,,0,738
S2,241,IXE,3143,BOM,2997,Y,0,73H
SG,4375,IXE,3143,BOM,2997,,0,737
SG,4375,IXG,3000,BLR,3131,,0,DH8
G8,2575,IXJ,3100,BOM,2997,,0,320
6E,2850,IXJ,3100,DEL,3093,,0,320
9W,3000,IXJ,3100,DEL,3093,Y,0,73H 738
AI,218,IXJ,3100,DEL,3093,,0,320
G8,2575,IXJ,3100,DEL,3093,,0,320
S2,241,IXJ,3100,DEL,3093,Y,0,73H 738
SG,4375,IXJ,3100,DEL,3093,,0,737
AI,218,IXJ,3100,IXL,3104,,0,319
6E,2850,IXJ,3100,SXR,3112,,0,320
AI,218,IXJ,3100,SXR,3112,,0,320
G8,2575,IXJ,3100,SXR,3112,,0,320
SG,4375,IXJ,3100,SXR,3112,,0,737
9W,3000,IXL,3104,DEL,3093,,0,73W
AI,218,IXL,3104,DEL,3093,,0,319
G8,2575,IXL,3104,DEL,3093,,0,320
S2,241,IXL,3104,DEL,3093,Y,0,73W
AI,218,IXL,3104,IXJ,3100,,0,319
AI,218,IXL,3104,SXR,3112,,0,319
SG,4375,IXM,3142,HYD,\N,,0,DH8
9W,3000,IXM,3142,MAA,3144,Y,0,AT7
AI,218,IXM,3142,MAA,3144,,0,319
S2,241,IXM,3142,MAA,3144,Y,0,AT7
SG,4375,IXM,3142,MAA,3144,,0,737
6E,2850,IXR,3063,BOM,2997,,0,320
G8,2575,IXR,3063,BOM,2997,,0,320
6E,2850,IXR,3063,CCU,3043,,0,320
9W,3000,IXR,3063,CCU,3043,Y,0,AT7
S2,241,IXR,3063,CCU,3043,Y,0,AT7
6E,2850,IXR,3063,DEL,3093,,0,320
9W,3000,IXR,3063,DEL,3093,Y,0,73H
AI,218,IXR,3063,DEL,3093,,0,321
G8,2575,IXR,3063,DEL,3093,,0,320
S2,241,IXR,3063,DEL,3093,Y,0,73H
6E,2850,IXR,3063,PAT,3061,,0,320
9W,3000,IXS,3055,CCU,3043,Y,0,AT7
AI,218,IXS,3055,CCU,3043,,0,ATR 319 320
S2,241,IXS,3055,CCU,3043,Y,0,AT7
9W,3000,IXS,3055,GAU,6173,Y,0,AT7
AI,218,IXS,3055,GAU,6173,,0,ATR
S2,241,IXS,3055,GAU,6173,Y,0,AT7
AI,218,IXS,3055,IMF,3050,,0,ATR
9W,3000,IXU,2996,BOM,2997,,0,738
AI,218,IXU,2996,BOM,2997,,0,321
S2,241,IXU,2996,BOM,2997,Y,0,738 AT7
AI,218,IXU,2996,DEL,3093,,0,319
SG,4375,IXU,2996,DEL,3093,,0,737
9W,3000,IXZ,3146,CCU,3043,Y,0,738
AI,218,IXZ,3146,CCU,3043,,0,319
G8,2575,IXZ,3146,CCU,3043,,0,320
S2,241,IXZ,3146,CCU,3043,Y,0,738
SG,4375,IXZ,3146,CCU,3043,,0,737
AI,218,IXZ,3146,DEL,3093,,0,CR7
9W,3000,IXZ,3146,MAA,3144,,0,73H
AI,218,IXZ,3146,MAA,3144,,0,321
G8,2575,IXZ,3146,MAA,3144,,0,320
S2,241,IXZ,3146,MAA,3144,Y,0,73H
SG,4375,IXZ,3146,MAA,3144,,0,737
6E,2850,JAI,3098,AMD,2994,,0,320
6E,2850,JAI,3098,BLR,3131,,0,320
6E,2850,JAI,3098,BOM,2997,,0,320
9W,3000,JAI,3098,BOM,2997,Y,0,73G 73W
AI,218,JAI,3098,BOM,2997,,0,319
G8,2575,JAI,3098,BOM,2997,,0,320
S2,241,JAI,3098,BOM,2997,Y,0,73G 73W
6E,2850,JAI,3098,CCU,3043,,0,320
9W,3000,JAI,3098,DEL,3093,,0,73H
AI,218,JAI,3098,DEL,3093,,0,319
S2,241,JAI,3098,DEL,3093,Y,0,738 AT7 73H
SG,4375,JAI,3098,DEL,3093,,0,DH8
6E,2850,JAI,3098,HYD,\N,,0,320
9W,3000,JDH,3097,BOM,2997,,0,73H
AI,218,JDH,3097,BOM,2997,,0,319
S2,241,JDH,3097,BOM,2997,Y,0,73H
9W,3000,JDH,3097,DEL,3093,Y,0,AT7
AI,218,JDH,3097,DEL,3093,,0,319
S2,241,JDH,3097,DEL,3093,Y,0,AT7
AI,218,JGA,3010,BOM,2997,,0,319
SG,4375,JLR,3009,BOM,2997,,0,DH8
AI,218,JLR,3009,DEL,3093,,0,CR7
SG,4375,JLR,3009,DEL,3093,,0,DH8
AI,218,KNU,3101,DEL,3093,,0,ATR
AI,218,KUU,3085,DEL,3093,,0,ATR
6E,2850,LKO,3105,BLR,3131,,0,320
6E,2850,LKO,3105,BOM,2997,,0,320
9W,3000,LKO,3105,BOM,2997,,0,73H
AI,218,LKO,3105,BOM,2997,,0,320
G8,2575,LKO,3105,BOM,2997,,0,320
S2,241,LKO,3105,BOM,2997,Y,0,73H
AI,218,LKO,3105,DED,3092,,0,CR7
6E,2850,LKO,3105,DEL,3093,,0,320
9W,3000,LKO,3105,DEL,3093,Y,0,AT7 73W 739 738
AI,218,LKO,3105,DEL,3093,,0,321
G8,2575,LKO,3105,DEL,3093,,0,320
S2,241,LKO,3105,DEL,3093,Y,0,AT7 73W 739 738
SG,4375,LKO,3105,DEL,3093,,0,737
6E,2850,LKO,3105,PAT,3061,,0,320
6E,2850,MAA,3144,AMD,2994,,0,320
SG,4375,MAA,3144,AMD,2994,,0,737
6E,2850,MAA,3144,BLR,3131,,0,320
9W,3000,MAA,3144,BLR,3131,Y,0,AT7 739 738 73H
AI,218,MAA,3144,BLR,3131,,0,320
S2,241,MAA,3144,BLR,3131,Y,0,AT7 739 738 73H
SG,4375,MAA,3144,BLR,3131,,0,DH8
6E,2850,MAA,3144,BOM,2997,,0,320
9W,3000,MAA,3144,BOM,2997,,0,738 73H
AI,218,MAA,3144,BOM,2997,,0,319 332 320
G8,2575,MAA,3144,BOM,2997,,0,320
IX,569,MAA,3144,BOM,2997,,0,738
S2,241,MAA,3144,BOM,2997,Y,0,738 73H
SG,4375,MAA,3144,BOM,2997,,0,737
SG,4375,MAA,3144,CCJ,3137,,0,DH8
6E,2850,MAA,3144,CCU,3043,,0,320
AI,218,MAA,3144,CCU,3043,,0,319
SG,4375,MAA,3144,CCU,3043,,0,737
6E,2850,MAA,3144,CJB,3135,,0,320
9W,3000,MAA,3144,CJB,3135,Y,0,AT7
S2,241,MAA,3144,CJB,3135,Y,0,AT7
SG,4375,MAA,3144,CJB,3135,,0,DH8 737
6E,2850,MAA,3144,COK,3136,,0,320
9W,3000,MAA,3144,COK,3136,Y,0,AT7 73H
AI,218,MAA,3144,COK,3136,,0,319
S2,241,MAA,3144,COK,3136,Y,0,AT7 73H
SG,4375,MAA,3144,COK,3136,,0,DH8 737
6E,2850,MAA,3144,DEL,3093,,0,320
9W,3000,MAA,3144,DEL,3093,,0,738
AI,218,MAA,3144,DEL,3093,,0,321 320 332 319
S2,241,MAA,3144,DEL,3093,Y,0,738
SG,4375,MAA,3144,DEL,3093,,0,737
9W,3000,MAA,3144,GOI,3007,,0,738
AI,218,MAA,3144,GOI,3007,,0,320
S2,241,MAA,3144,GOI,3007,Y,0,738
SG,4375,MAA,3144,GOI,3007,,0,DH8
6E,2850,MAA,3144,HYD,\N,,0,320
9W,3000,MAA,3144,HYD,\N,Y,0,738
AI,218,MAA,3144,HYD,\N,,0,320
S2,241,MAA,3144,HYD,\N,Y,0,738
SG,4375,MAA,3144,HYD,\N,,0,737 DH8
9W,3000,MAA,3144,IXM,3142,Y,0,AT7
AI,218,MAA,3144,IXM,3142,,0,319
S2,241,MAA,3144,IXM,3142,Y,0,AT7
SG,4375,MAA,3144,IXM,3142,,0,737
9W,3000,MAA,3144,IXZ,3146,,0,73H
AI,218,MAA,3144,IXZ,3146,,0,321
G8,2575,MAA,3144,IXZ,3146,,0,320
S2,241,MAA,3144,IXZ,3146,Y,0,73H
SG,4375,MAA,3144,IXZ,3146,,0,737
6E,2850,MAA,3144,PNQ,3017,,0,320
G8,2575,MAA,3144,PNQ,3017,,0,320
SG,4375,MAA,3144,PNQ,3017,,0,737
SG,4375,MAA,3144,TCR,9842,,0,DH8
6E,2850,MAA,3144,TRV,3153,,0,320
AI,218,MAA,3144,TRV,3153,,0,320
IX,569,MAA,3144,TRV,3153,,0,738
SG,4375,MAA,3144,TRV,3153,,0,DH8
9W,3000,MAA,3144,TRZ,3152,Y,0,AT7
IX,569,MAA,3144,TRZ,3152,,0,738
S2,241,MAA,3144,TRZ,3152,Y,0,AT7
6E,2850,MAA,3144,VTZ,3066,,0,320
SG,4375,MAA,3144,VTZ,3066,,0,DH8
SG,4375,MYQ,7774,BLR,3131,,0,DH8
6E,2850,NAG,3015,BLR,3131,,0,320
6E,2850,NAG,3015,BOM,2997,,0,320
9W,3000,NAG,3015,BOM,2997,Y,0,73G
AI,218,NAG,3015,BOM,2997,,0,319
G8,2575,NAG,3015,BOM,2997,,0,320
S2,241,NAG,3015,BOM,2997,Y,0,73G
6E,2850,NAG,3015,CCU,3043,,0,320
G8,2575,NAG,3015,CCU,3043,,0,320
6E,2850,NAG,3015,DEL,3093,,0,320
G8,2575,NAG,3015,DEL,3093,,0,320
6E,2850,NAG,3015,IDR,3008,,0,320
6E,2850,NAG,3015,PNQ,3017,,0,320
G8,2575,NAG,3015,PNQ,3017,,0,320
AI,218,NAG,3015,RPR,3020,,0,319
6E,2850,PAT,3061,CCU,3043,,0,320
9W,3000,PAT,3061,CCU,3043,Y,0,AT7
G8,2575,PAT,3061,CCU,3043,,0,320
S2,241,PAT,3061,CCU,3043,Y,0,AT7
6E,2850,PAT,3061,DEL,3093,,0,320
9W,3000,PAT,3061,DEL,3093,,0,73H
AI,218,PAT,3061,DEL,3093,,0,319
G8,2575,PAT,3061,DEL,3093,,0,320
S2,241,PAT,3061,DEL,3093,Y,0,73H
6E,2850,PAT,3061,IXR,3063,,0,320
G8,2575,PAT,3061,IXR,3063,,0,320
6E,2850,PAT,3061,LKO,3105,,0,320
9W,3000,PBD,3018,BOM,2997,Y,0,AT7
S2,241,PBD,3018,BOM,2997,Y,0,AT7
6E,2850,PNQ,3017,AMD,2994,,0,320
SG,4375,PNQ,3017,AMD,2994,,0,737
6E,2850,PNQ,3017,BLR,3131,,0,320
9W,3000,PNQ,3017,BLR,3131,Y,0,738
G8,2575,PNQ,3017,BLR,3131,,0,320
S2,241,PNQ,3017,BLR,3131,Y,0,738
SG,4375,PNQ,3017,BLR,3131,,0,737
9W,3000,PNQ,3017,BOM,2997,,0,738
S2,241,PNQ,3017,BOM,2997,Y,0,738
6E,2850,PNQ,3017,CCU,3043,,0,320
SG,4375,PNQ,3017,COK,3136,,0,737
6E,2850,PNQ,3017,DEL,3093,,0,320
9W,3000,PNQ,3017,DEL,3093,,0,738 73H 73W
AI,218,PNQ,3017,DEL,3093,,0,320 321
G8,2575,PNQ,3017,DEL,3093,,0,320
S2,241,PNQ,3017,DEL,3093,Y,0,738 73H 73W
SG,4375,PNQ,3017,DEL,3093,,0,737
AI,218,PNQ,3017,GOI,3007,,0,319
SG,4375,PNQ,3017,GOI,3007,,0,DH8
6E,2850,PNQ,3017,HYD,\N,,0,320
9W,3000,PNQ,3017,HYD,\N,Y,0,AT7
AI,218,PNQ,3017,HYD,\N,,0,319
S2,241,PNQ,3017,HYD,\N,Y,0,AT7
SG,4375,PNQ,3017,HYD,\N,,0,DH8
9W,3000,PNQ,3017,IDR,3008,Y,0,AT7
S2,241,PNQ,3017,IDR,3008,Y,0,AT7
6E,2850,PNQ,3017,MAA,3144,,0,320
G8,2575,PNQ,3017,MAA,3144,,0,320
SG,4375,PNQ,3017,MAA,3144,,0,737
6E,2850,PNQ,3017,NAG,3015,,0,320
G8,2575,PNQ,3017,NAG,3015,,0,320
9W,3000,RJA,3148,HYD,\N,Y,0,AT7
S2,241,RJA,3148,HYD,\N,Y,0,AT7
SG,4375,RJA,3148,HYD,\N,,0,DH8
9W,3000,RPR,3020,BHO,3002,Y,0,738
S2,241,RPR,3020,BHO,3002,Y,0,738
9W,3000,RPR,3020,BOM,2997,Y,0,738
S2,241,RPR,3020,BOM,2997,Y,0,738
6E,2850,RPR,3020,CCU,3043,,0,320
6E,2850,RPR,3020,DEL,3093,,0,320
9W,3000,RPR,3020,DEL,3093,Y,0,73W
AI,218,RPR,3020,DEL,3093,,0,319
S2,241,RPR,3020,DEL,3093,Y,0,73W
6E,2850,RPR,3020,HYD,\N,,0,320
6E,2850,RPR,3020,IDR,3008,,0,320
AI,218,RPR,3020,VTZ,3066,,0,319
AI,218,SHL,6172,CCU,3043,,0,ATR
SG,4375,STV,3022,BOM,2997,,0,737
AI,218,STV,3022,DEL,3093,,0,CR7
SG,4375,STV,3022,DEL,3093,,0,737
SG,4375,SXR,3112,ATQ,3081,,0,737
6E,2850,SXR,3112,BOM,2997,,0,320
6E,2850,SXR,3112,DEL,3093,,0,320
9W,3000,SXR,3112,DEL,3093,,0,738 73H
AI,218,SXR,3112,DEL,3093,,0,321 319
G8,2575,SXR,3112,DEL,3093,,0,320
S2,241,SXR,3112,DEL,3093,Y,0,738 73H
SG,4375,SXR,3112,DEL,3093,,0,737
SG,4375,SXR,3112,IXC,3089,,0,737
6E,2850,SXR,3112,IXJ,3100,,0,320
AI,218,SXR,3112,IXJ,3100,,0,320
G8,2575,SXR,3112,IXJ,3100,,0,320
SG,4375,SXR,3112,IXJ,3100,,0,737
AI,218,SXR,3112,IXL,3104,,0,319
SG,4375,TCR,9842,MAA,3144,,0,DH8
AI,218,TIR,3151,HYD,\N,,0,321
SG,4375,TIR,3151,HYD,\N,,0,DH8
6E,2850,TRV,3153,BLR,3131,,0,320
9W,3000,TRV,3153,BLR,3131,Y,0,73H
AI,218,TRV,3153,BLR,3131,,0,320
S2,241,TRV,3153,BLR,3131,Y,0,73H
6E,2850,TRV,3153,BOM,2997,,0,320
9W,3000,TRV,3153,BOM,2997,,0,73H
AI,218,TRV,3153,BOM,2997,,0,319
IX,569,TRV,3153,BOM,2997,,0,738
S2,241,TRV,3153,BOM,2997,Y,0,73H
SG,4375,TRV,3153,BOM,2997,,0,737
6E,2850,TRV,3153,COK,3136,,0,320
AI,218,TRV,3153,COK,3136,,0,321
IX,569,TRV,3153,COK,3136,,0,738
6E,2850,TRV,3153,MAA,3144,,0,320
AI,218,TRV,3153,MAA,3144,,0,320
IX,569,TRV,3153,MAA,3144,,0,738
SG,4375,TRV,3153,MAA,3144,,0,DH8
9W,3000,TRZ,3152,MAA,3144,Y,0,AT7
IX,569,TRZ,3152,MAA,3144,,0,738
S2,241,TRZ,3152,MAA,3144,Y,0,AT7
9W,3000,UDR,3023,BOM,2997,Y,0,73H 73G
AI,218,UDR,3023,BOM,2997,,0,319
S2,241,UDR,3023,BOM,2997,Y,0,73H 73G
9W,3000,UDR,3023,DEL,3093,Y,0,AT7
AI,218,UDR,3023,DEL,3093,,0,319
S2,241,UDR,3023,DEL,3093,Y,0,AT7
SG,4375,UDR,3023,DEL,3093,,0,DH8
SG,4375,VGA,3134,BLR,3131,,0,DH8
AI,218,VGA,3134,HYD,\N,,0,319
SG,4375,VGA,3134,HYD,\N,,0,DH8
AI,218,VNS,3084,AGR,3079,,0,320
AI,218,VNS,3084,BOM,2997,,0,319
9W,3000,VNS,3084,CCU,3043,Y,0,AT7
S2,241,VNS,3084,CCU,3043,Y,0,AT7
6E,2850,VNS,3084,DEL,3093,,0,320
9W,3000,VNS,3084,DEL,3093,Y,0,738
AI,218,VNS,3084,DEL,3093,,0,320 321
S2,241,VNS,3084,DEL,3093,Y,0,738
SG,4375,VNS,3084,DEL,3093,,0,737
6E,2850,VTZ,3066,BBI,3042,,0,320
6E,2850,VTZ,3066,BLR,3131,,0,320
9W,3000,VTZ,3066,BLR,3131,Y,0,73G
S2,241,VTZ,3066,BLR,3131,Y,0,73G
SG,4375,VTZ,3066,BLR,3131,,0,737
9W,3000,VTZ,3066,BOM,2997,,0,738
AI,218,VTZ,3066,BOM,2997,,0,319
S2,241,VTZ,3066,BOM,2997,Y,0,738
9W,3000,VTZ,3066,CCU,3043,Y,0,73G
S2,241,VTZ,3066,CCU,3043,Y,0,73G
AI,218,VTZ,3066,DEL,3093,,0,321
6E,2850,VTZ,3066,HYD,\N,,0,320
AI,218,VTZ,3066,HYD,\N,,0,321
SG,4375,VTZ,3066,HYD,\N,,0,737
6E,2850,VTZ,3066,MAA,3144,,0,320
SG,4375,VTZ,3066,MAA,3144,,0,DH8
